index,adc_code_8bit,voltage
0,141,0.5294117647058827
1,141,0.5294117647058827
2,141,0.5294117647058827
3,141,0.5294117647058827
4,141,0.5294117647058827
5,141,0.5294117647058827
6,141,0.5294117647058827
7,141,0.5294117647058827
8,141,0.5294117647058827
9,141,0.5294117647058827
10,141,0.5294117647058827
11,141,0.5294117647058827
12,141,0.5294117647058827
13,141,0.5294117647058827
14,141,0.5294117647058827
15,141,0.5294117647058827
16,141,0.5294117647058827
17,141,0.5294117647058827
18,141,0.5294117647058827
19,141,0.5294117647058827
20,141,0.5294117647058827
21,141,0.5294117647058827
22,141,0.5294117647058827
23,141,0.5294117647058827
24,141,0.5294117647058827
25,141,0.5294117647058827
26,141,0.5294117647058827
27,141,0.5294117647058827
28,141,0.5294117647058827
29,141,0.5294117647058827
30,141,0.5294117647058827
31,141,0.5294117647058827
32,141,0.5294117647058827
33,141,0.5294117647058827
34,141,0.5294117647058827
35,141,0.5294117647058827
36,141,0.5294117647058827
37,141,0.5294117647058827
38,141,0.5294117647058827
39,141,0.5294117647058827
40,141,0.5294117647058827
41,141,0.5294117647058827
42,141,0.5294117647058827
43,141,0.5294117647058827
44,141,0.5294117647058827
45,141,0.5294117647058827
46,141,0.5294117647058827
47,141,0.5294117647058827
48,141,0.5294117647058827
49,141,0.5294117647058827
50,141,0.5294117647058827
51,141,0.5294117647058827
52,141,0.5294117647058827
53,141,0.5294117647058827
54,141,0.5294117647058827
55,141,0.5294117647058827
56,141,0.5294117647058827
57,141,0.5294117647058827
58,141,0.5294117647058827
59,141,0.5294117647058827
60,141,0.5294117647058827
61,141,0.5294117647058827
62,141,0.5294117647058827
63,141,0.5294117647058827
64,141,0.5294117647058827
65,141,0.5294117647058827
66,141,0.5294117647058827
67,141,0.5294117647058827
68,141,0.5294117647058827
69,141,0.5294117647058827
70,141,0.5294117647058827
71,141,0.5294117647058827
72,141,0.5294117647058827
73,141,0.5294117647058827
74,141,0.5294117647058827
75,141,0.5294117647058827
76,141,0.5294117647058827
77,141,0.5294117647058827
78,141,0.5294117647058827
79,141,0.5294117647058827
80,141,0.5294117647058827
81,141,0.5294117647058827
82,141,0.5294117647058827
83,141,0.5294117647058827
84,141,0.5294117647058827
85,141,0.5294117647058827
86,141,0.5294117647058827
87,141,0.5294117647058827
88,141,0.5294117647058827
89,141,0.5294117647058827
90,141,0.5294117647058827
91,141,0.5294117647058827
92,141,0.5294117647058827
93,141,0.5294117647058827
94,141,0.5294117647058827
95,141,0.5294117647058827
96,141,0.5294117647058827
97,141,0.5294117647058827
98,141,0.5294117647058827
99,141,0.5294117647058827
100,141,0.5294117647058827
101,141,0.5294117647058827
102,141,0.5294117647058827
103,141,0.5294117647058827
104,141,0.5294117647058827
105,141,0.5294117647058827
106,141,0.5294117647058827
107,141,0.5294117647058827
108,141,0.5294117647058827
109,141,0.5294117647058827
110,141,0.5294117647058827
111,141,0.5294117647058827
112,141,0.5294117647058827
113,141,0.5294117647058827
114,141,0.5294117647058827
115,141,0.5294117647058827
116,141,0.5294117647058827
117,141,0.5294117647058827
118,141,0.5294117647058827
119,141,0.5294117647058827
120,141,0.5294117647058827
121,141,0.5294117647058827
122,141,0.5294117647058827
123,141,0.5294117647058827
124,141,0.5294117647058827
125,141,0.5294117647058827
126,141,0.5294117647058827
127,141,0.5294117647058827
128,141,0.5294117647058827
129,141,0.5294117647058827
130,141,0.5294117647058827
131,141,0.5294117647058827
132,141,0.5294117647058827
133,141,0.5294117647058827
134,141,0.5294117647058827
135,141,0.5294117647058827
136,141,0.5294117647058827
137,141,0.5294117647058827
138,141,0.5294117647058827
139,141,0.5294117647058827
140,141,0.5294117647058827
141,141,0.5294117647058827
142,141,0.5294117647058827
143,141,0.5294117647058827
144,141,0.5294117647058827
145,141,0.5294117647058827
146,141,0.5294117647058827
147,141,0.5294117647058827
148,141,0.5294117647058827
149,141,0.5294117647058827
150,141,0.5294117647058827
151,141,0.5294117647058827
152,141,0.5294117647058827
153,141,0.5294117647058827
154,141,0.5294117647058827
155,141,0.5294117647058827
156,141,0.5294117647058827
157,141,0.5294117647058827
158,141,0.5294117647058827
159,141,0.5294117647058827
160,141,0.5294117647058827
161,141,0.5294117647058827
162,141,0.5294117647058827
163,141,0.5294117647058827
164,141,0.5294117647058827
165,141,0.5294117647058827
166,141,0.5294117647058827
167,141,0.5294117647058827
168,141,0.5294117647058827
169,141,0.5294117647058827
170,141,0.5294117647058827
171,141,0.5294117647058827
172,141,0.5294117647058827
173,141,0.5294117647058827
174,141,0.5294117647058827
175,141,0.5294117647058827
176,141,0.5294117647058827
177,141,0.5294117647058827
178,141,0.5294117647058827
179,141,0.5294117647058827
180,141,0.5294117647058827
181,141,0.5294117647058827
182,141,0.5294117647058827
183,141,0.5294117647058827
184,141,0.5294117647058827
185,141,0.5294117647058827
186,141,0.5294117647058827
187,141,0.5294117647058827
188,141,0.5294117647058827
189,141,0.5294117647058827
190,141,0.5294117647058827
191,141,0.5294117647058827
192,141,0.5294117647058827
193,141,0.5294117647058827
194,141,0.5294117647058827
195,141,0.5294117647058827
196,141,0.5294117647058827
197,141,0.5294117647058827
198,141,0.5294117647058827
199,141,0.5294117647058827
200,141,0.5294117647058827
201,141,0.5294117647058827
202,141,0.5294117647058827
203,141,0.5294117647058827
204,141,0.5294117647058827
205,141,0.5294117647058827
206,141,0.5294117647058827
207,141,0.5294117647058827
208,141,0.5294117647058827
209,141,0.5294117647058827
210,141,0.5294117647058827
211,141,0.5294117647058827
212,141,0.5294117647058827
213,141,0.5294117647058827
214,141,0.5294117647058827
215,141,0.5294117647058827
216,141,0.5294117647058827
217,141,0.5294117647058827
218,141,0.5294117647058827
219,141,0.5294117647058827
220,141,0.5294117647058827
221,141,0.5294117647058827
222,141,0.5294117647058827
223,141,0.5294117647058827
224,141,0.5294117647058827
225,141,0.5294117647058827
226,141,0.5294117647058827
227,141,0.5294117647058827
228,141,0.5294117647058827
229,141,0.5294117647058827
230,141,0.5294117647058827
231,141,0.5294117647058827
232,141,0.5294117647058827
233,141,0.5294117647058827
234,141,0.5294117647058827
235,141,0.5294117647058827
236,141,0.5294117647058827
237,141,0.5294117647058827
238,141,0.5294117647058827
239,141,0.5294117647058827
240,141,0.5294117647058827
241,141,0.5294117647058827
242,141,0.5294117647058827
243,141,0.5294117647058827
244,141,0.5294117647058827
245,141,0.5294117647058827
246,141,0.5294117647058827
247,141,0.5294117647058827
248,141,0.5294117647058827
249,141,0.5294117647058827
250,141,0.5294117647058827
251,141,0.5294117647058827
252,141,0.5294117647058827
253,141,0.5294117647058827
254,141,0.5294117647058827
255,141,0.5294117647058827
256,141,0.5294117647058827
257,141,0.5294117647058827
258,141,0.5294117647058827
259,141,0.5294117647058827
260,141,0.5294117647058827
261,141,0.5294117647058827
262,141,0.5294117647058827
263,141,0.5294117647058827
264,141,0.5294117647058827
265,141,0.5294117647058827
266,141,0.5294117647058827
267,141,0.5294117647058827
268,141,0.5294117647058827
269,141,0.5294117647058827
270,141,0.5294117647058827
271,141,0.5294117647058827
272,141,0.5294117647058827
273,141,0.5294117647058827
274,141,0.5294117647058827
275,141,0.5294117647058827
276,141,0.5294117647058827
277,141,0.5294117647058827
278,141,0.5294117647058827
279,141,0.5294117647058827
280,141,0.5294117647058827
281,141,0.5294117647058827
282,141,0.5294117647058827
283,141,0.5294117647058827
284,141,0.5294117647058827
285,141,0.5294117647058827
286,141,0.5294117647058827
287,141,0.5294117647058827
288,141,0.5294117647058827
289,141,0.5294117647058827
290,141,0.5294117647058827
291,141,0.5294117647058827
292,141,0.5294117647058827
293,141,0.5294117647058827
294,141,0.5294117647058827
295,141,0.5294117647058827
296,141,0.5294117647058827
297,141,0.5294117647058827
298,141,0.5294117647058827
299,141,0.5294117647058827
300,141,0.5294117647058827
301,141,0.5294117647058827
302,141,0.5294117647058827
303,141,0.5294117647058827
304,141,0.5294117647058827
305,141,0.5294117647058827
306,141,0.5294117647058827
307,141,0.5294117647058827
308,141,0.5294117647058827
309,141,0.5294117647058827
310,141,0.5294117647058827
311,141,0.5294117647058827
312,141,0.5294117647058827
313,141,0.5294117647058827
314,141,0.5294117647058827
315,141,0.5294117647058827
316,141,0.5294117647058827
317,141,0.5294117647058827
318,141,0.5294117647058827
319,141,0.5294117647058827
320,141,0.5294117647058827
321,141,0.5294117647058827
322,141,0.5294117647058827
323,141,0.5294117647058827
324,141,0.5294117647058827
325,141,0.5294117647058827
326,141,0.5294117647058827
327,141,0.5294117647058827
328,141,0.5294117647058827
329,141,0.5294117647058827
330,141,0.5294117647058827
331,141,0.5294117647058827
332,141,0.5294117647058827
333,141,0.5294117647058827
334,141,0.5294117647058827
335,141,0.5294117647058827
336,141,0.5294117647058827
337,141,0.5294117647058827
338,141,0.5294117647058827
339,141,0.5294117647058827
340,141,0.5294117647058827
341,141,0.5294117647058827
342,141,0.5294117647058827
343,141,0.5294117647058827
344,141,0.5294117647058827
345,141,0.5294117647058827
346,141,0.5294117647058827
347,141,0.5294117647058827
348,141,0.5294117647058827
349,141,0.5294117647058827
350,141,0.5294117647058827
351,141,0.5294117647058827
352,141,0.5294117647058827
353,141,0.5294117647058827
354,141,0.5294117647058827
355,141,0.5294117647058827
356,141,0.5294117647058827
357,141,0.5294117647058827
358,141,0.5294117647058827
359,141,0.5294117647058827
360,141,0.5294117647058827
361,141,0.5294117647058827
362,141,0.5294117647058827
363,141,0.5294117647058827
364,141,0.5294117647058827
365,141,0.5294117647058827
366,141,0.5294117647058827
367,141,0.5294117647058827
368,141,0.5294117647058827
369,141,0.5294117647058827
370,141,0.5294117647058827
371,141,0.5294117647058827
372,141,0.5294117647058827
373,141,0.5294117647058827
374,141,0.5294117647058827
375,141,0.5294117647058827
376,141,0.5294117647058827
377,141,0.5294117647058827
378,141,0.5294117647058827
379,141,0.5294117647058827
380,141,0.5294117647058827
381,141,0.5294117647058827
382,141,0.5294117647058827
383,141,0.5294117647058827
384,141,0.5294117647058827
385,141,0.5294117647058827
386,141,0.5294117647058827
387,141,0.5294117647058827
388,141,0.5294117647058827
389,141,0.5294117647058827
390,141,0.5294117647058827
391,141,0.5294117647058827
392,141,0.5294117647058827
393,141,0.5294117647058827
394,141,0.5294117647058827
395,141,0.5294117647058827
396,141,0.5294117647058827
397,141,0.5294117647058827
398,141,0.5294117647058827
399,141,0.5294117647058827
400,141,0.5294117647058827
401,141,0.5294117647058827
402,141,0.5294117647058827
403,141,0.5294117647058827
404,141,0.5294117647058827
405,141,0.5294117647058827
406,141,0.5294117647058827
407,141,0.5294117647058827
408,141,0.5294117647058827
409,141,0.5294117647058827
410,141,0.5294117647058827
411,141,0.5294117647058827
412,141,0.5294117647058827
413,141,0.5294117647058827
414,141,0.5294117647058827
415,141,0.5294117647058827
416,141,0.5294117647058827
417,141,0.5294117647058827
418,141,0.5294117647058827
419,141,0.5294117647058827
420,141,0.5294117647058827
421,141,0.5294117647058827
422,141,0.5294117647058827
423,141,0.5294117647058827
424,141,0.5294117647058827
425,141,0.5294117647058827
426,141,0.5294117647058827
427,141,0.5294117647058827
428,141,0.5294117647058827
429,141,0.5294117647058827
430,141,0.5294117647058827
431,141,0.5294117647058827
432,141,0.5294117647058827
433,141,0.5294117647058827
434,141,0.5294117647058827
435,141,0.5294117647058827
436,141,0.5294117647058827
437,141,0.5294117647058827
438,141,0.5294117647058827
439,141,0.5294117647058827
440,141,0.5294117647058827
441,141,0.5294117647058827
442,141,0.5294117647058827
443,141,0.5294117647058827
444,141,0.5294117647058827
445,141,0.5294117647058827
446,141,0.5294117647058827
447,141,0.5294117647058827
448,141,0.5294117647058827
449,141,0.5294117647058827
450,141,0.5294117647058827
451,141,0.5294117647058827
452,141,0.5294117647058827
453,141,0.5294117647058827
454,141,0.5294117647058827
455,141,0.5294117647058827
456,141,0.5294117647058827
457,141,0.5294117647058827
458,141,0.5294117647058827
459,141,0.5294117647058827
460,141,0.5294117647058827
461,141,0.5294117647058827
462,141,0.5294117647058827
463,141,0.5294117647058827
464,141,0.5294117647058827
465,141,0.5294117647058827
466,141,0.5294117647058827
467,141,0.5294117647058827
468,141,0.5294117647058827
469,141,0.5294117647058827
470,141,0.5294117647058827
471,141,0.5294117647058827
472,141,0.5294117647058827
473,141,0.5294117647058827
474,141,0.5294117647058827
475,141,0.5294117647058827
476,141,0.5294117647058827
477,141,0.5294117647058827
478,141,0.5294117647058827
479,141,0.5294117647058827
480,141,0.5294117647058827
481,141,0.5294117647058827
482,141,0.5294117647058827
483,141,0.5294117647058827
484,141,0.5294117647058827
485,141,0.5294117647058827
486,141,0.5294117647058827
487,141,0.5294117647058827
488,141,0.5294117647058827
489,141,0.5294117647058827
490,141,0.5294117647058827
491,141,0.5294117647058827
492,141,0.5294117647058827
493,141,0.5294117647058827
494,141,0.5294117647058827
495,141,0.5294117647058827
496,141,0.5294117647058827
497,141,0.5294117647058827
498,141,0.5294117647058827
499,141,0.5294117647058827
500,141,0.5294117647058827
501,141,0.5294117647058827
502,141,0.5294117647058827
503,141,0.5294117647058827
504,141,0.5294117647058827
505,141,0.5294117647058827
506,141,0.5294117647058827
507,141,0.5294117647058827
508,141,0.5294117647058827
509,141,0.5294117647058827
510,141,0.5294117647058827
511,141,0.5294117647058827
512,141,0.5294117647058827
513,141,0.5294117647058827
514,141,0.5294117647058827
515,141,0.5294117647058827
516,141,0.5294117647058827
517,141,0.5294117647058827
518,141,0.5294117647058827
519,141,0.5294117647058827
520,141,0.5294117647058827
521,141,0.5294117647058827
522,141,0.5294117647058827
523,141,0.5294117647058827
524,141,0.5294117647058827
525,141,0.5294117647058827
526,141,0.5294117647058827
527,141,0.5294117647058827
528,141,0.5294117647058827
529,141,0.5294117647058827
530,141,0.5294117647058827
531,141,0.5294117647058827
532,141,0.5294117647058827
533,141,0.5294117647058827
534,141,0.5294117647058827
535,141,0.5294117647058827
536,141,0.5294117647058827
537,141,0.5294117647058827
538,141,0.5294117647058827
539,141,0.5294117647058827
540,141,0.5294117647058827
541,141,0.5294117647058827
542,141,0.5294117647058827
543,141,0.5294117647058827
544,141,0.5294117647058827
545,141,0.5294117647058827
546,141,0.5294117647058827
547,141,0.5294117647058827
548,141,0.5294117647058827
549,141,0.5294117647058827
550,141,0.5294117647058827
551,141,0.5294117647058827
552,141,0.5294117647058827
553,141,0.5294117647058827
554,141,0.5294117647058827
555,141,0.5294117647058827
556,141,0.5294117647058827
557,141,0.5294117647058827
558,141,0.5294117647058827
559,141,0.5294117647058827
560,141,0.5294117647058827
561,141,0.5294117647058827
562,141,0.5294117647058827
563,141,0.5294117647058827
564,141,0.5294117647058827
565,141,0.5294117647058827
566,141,0.5294117647058827
567,141,0.5294117647058827
568,141,0.5294117647058827
569,141,0.5294117647058827
570,141,0.5294117647058827
571,141,0.5294117647058827
572,141,0.5294117647058827
573,141,0.5294117647058827
574,141,0.5294117647058827
575,141,0.5294117647058827
576,141,0.5294117647058827
577,141,0.5294117647058827
578,141,0.5294117647058827
579,141,0.5294117647058827
580,141,0.5294117647058827
581,141,0.5294117647058827
582,141,0.5294117647058827
583,141,0.5294117647058827
584,141,0.5294117647058827
585,141,0.5294117647058827
586,141,0.5294117647058827
587,141,0.5294117647058827
588,141,0.5294117647058827
589,141,0.5294117647058827
590,141,0.5294117647058827
591,141,0.5294117647058827
592,141,0.5294117647058827
593,141,0.5294117647058827
594,141,0.5294117647058827
595,141,0.5294117647058827
596,141,0.5294117647058827
597,141,0.5294117647058827
598,141,0.5294117647058827
599,141,0.5294117647058827
600,141,0.5294117647058827
601,141,0.5294117647058827
602,141,0.5294117647058827
603,141,0.5294117647058827
604,141,0.5294117647058827
605,141,0.5294117647058827
606,141,0.5294117647058827
607,141,0.5294117647058827
608,141,0.5294117647058827
609,141,0.5294117647058827
610,141,0.5294117647058827
611,141,0.5294117647058827
612,141,0.5294117647058827
613,141,0.5294117647058827
614,141,0.5294117647058827
615,141,0.5294117647058827
616,141,0.5294117647058827
617,141,0.5294117647058827
618,141,0.5294117647058827
619,141,0.5294117647058827
620,141,0.5294117647058827
621,141,0.5294117647058827
622,141,0.5294117647058827
623,141,0.5294117647058827
624,141,0.5294117647058827
625,141,0.5294117647058827
626,141,0.5294117647058827
627,141,0.5294117647058827
628,141,0.5294117647058827
629,141,0.5294117647058827
630,141,0.5294117647058827
631,141,0.5294117647058827
632,141,0.5294117647058827
633,141,0.5294117647058827
634,141,0.5294117647058827
635,141,0.5294117647058827
636,141,0.5294117647058827
637,141,0.5294117647058827
638,141,0.5294117647058827
639,141,0.5294117647058827
640,141,0.5294117647058827
641,141,0.5294117647058827
642,141,0.5294117647058827
643,141,0.5294117647058827
644,141,0.5294117647058827
645,141,0.5294117647058827
646,141,0.5294117647058827
647,141,0.5294117647058827
648,141,0.5294117647058827
649,141,0.5294117647058827
650,141,0.5294117647058827
651,141,0.5294117647058827
652,141,0.5294117647058827
653,141,0.5294117647058827
654,141,0.5294117647058827
655,141,0.5294117647058827
656,141,0.5294117647058827
657,141,0.5294117647058827
658,141,0.5294117647058827
659,141,0.5294117647058827
660,141,0.5294117647058827
661,141,0.5294117647058827
662,141,0.5294117647058827
663,141,0.5294117647058827
664,141,0.5294117647058827
665,141,0.5294117647058827
666,141,0.5294117647058827
667,141,0.5294117647058827
668,141,0.5294117647058827
669,141,0.5294117647058827
670,141,0.5294117647058827
671,141,0.5294117647058827
672,141,0.5294117647058827
673,141,0.5294117647058827
674,141,0.5294117647058827
675,141,0.5294117647058827
676,141,0.5294117647058827
677,141,0.5294117647058827
678,141,0.5294117647058827
679,141,0.5294117647058827
680,141,0.5294117647058827
681,141,0.5294117647058827
682,141,0.5294117647058827
683,141,0.5294117647058827
684,141,0.5294117647058827
685,141,0.5294117647058827
686,141,0.5294117647058827
687,141,0.5294117647058827
688,141,0.5294117647058827
689,141,0.5294117647058827
690,141,0.5294117647058827
691,141,0.5294117647058827
692,141,0.5294117647058827
693,141,0.5294117647058827
