t_s,pzt,transmission,error
0.0,-0.5,0.013611971596741365,0.015806997314015633
0.0005002501250625312,-0.49949974987493745,0.017675331456258596,0.03811739192862898
0.0010005002501250625,-0.49899949974987495,0.04122556273187184,0.029272873858104544
0.0015007503751875938,-0.4984992496248124,0.017986524501184754,-0.008404206279579397
0.002001000500250125,-0.49799899949974985,0.057164881509994506,0.07585565749525855
0.0025012506253126563,-0.49749874937468735,0.025308432554817704,-0.09441934695093598
0.0030015007503751876,-0.4969984992496248,0.08855758932239281,0.10091399942842945
0.003501750875437719,-0.4964982491245623,0.061049057185289496,0.018990508821673226
0.00400200100050025,-0.49599799899949976,0.025765439253122274,-0.057967840876066205
0.004502251125562781,-0.4954977488744372,-0.011961585811727751,0.0376692719292966
0.0050025012506253125,-0.4949974987493747,0.07767229353542285,-0.0156266566424143
0.005502751375687844,-0.49449724862431216,0.02703307769537134,0.030332620338571203
0.006003001500750375,-0.4939969984992496,0.02983865787326622,-0.024613763066336117
0.0065032516258129065,-0.4934967483741871,0.04657866911421748,0.06925059123934521
0.007003501750875438,-0.49299649824912456,0.03561234538848946,0.04161475722834431
0.007503751875937969,-0.492496248124062,0.027958529648378957,0.03422199606159776
0.0080040020010005,-0.4919959979989995,0.030767039647580506,0.01275476318409722
0.008504252126063032,-0.49149574787393696,0.012084477925807538,-0.08072243757332556
0.009004502251125562,-0.4909954977488744,0.02927413668468942,-0.007407978041363578
0.009504752376188095,-0.4904952476238119,0.061632071326463686,-0.026433073659872512
0.010005002501250625,-0.48999499749874936,-0.00931360243927682,-0.053990803821277064
0.010505252626313157,-0.48949474737368687,0.05654089683002794,0.012700853677795582
0.011005502751375688,-0.4889944972486243,0.03286497706685617,-0.054076275087476706
0.01150575287643822,-0.48849424712356176,0.019307910755679985,0.02814827780648103
0.01200600300150075,-0.48799399699849927,0.03218098878457499,0.03524853290968993
0.01250625312656328,-0.4874937468734367,0.04648376766645136,0.009273067574546786
0.013006503251625813,-0.48699349674837417,0.06536371375136908,-0.048675962158208685
0.013506753376688344,-0.48649324662331167,0.01824442183582408,-0.019604143631127176
0.014007003501750876,-0.4859929964982491,0.062396683656173305,0.06168678345499412
0.014507253626813406,-0.48549274637318657,0.031664634749610385,0.0182796500284712
0.015007503751875938,-0.48499249624812407,0.09491345027583901,-0.0959149867188902
0.015507753876938469,-0.4844922461230615,0.03235171924544466,0.03633837543720714
0.016008004002001,-0.483991995997999,0.009311110626318855,-0.01595700963796462
0.016508254127063533,-0.4834917458729365,0.05848544132656445,-0.01300152275629118
0.017008504252126064,-0.4829914957478739,0.03525288984520962,-0.0070192192242179464
0.017508754377188594,-0.4824912456228114,0.020476174627542053,0.03395360359542235
0.018009004502251125,-0.4819909954977489,0.020672383414553904,0.030324105611910478
